time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1608215520,23104.1,23121.3,23065.2,23069.8,5.723,132179.16,force_direct,
1608215580,23123.5,23126.9,23094.4,23104.1,9.578,221310.62,force_direct,
1608215640,23127.6,23174.5,23123.5,23123.5,12.92,299022.37,force_direct,
1608215700,23137.3,23140.6,23126.5,23127.6,13.01,300998.81,force_direct,
1608215760,23141,23148.4,23123,23137.3,3.697,85532.78,force_direct,
1608215820,23131.7,23141,23131.6,23141,0.2605,6025.74,force_direct,
1608215880,23214.3,23214.5,23131.7,23131.7,26.5,614077.52,force_direct,
1608215940,23195.9,23214.8,23169,23214.3,18.66,433037.33,force_direct,
1608216000,23248,23250,23195.9,23195.9,10.12,235063.04,force_direct,
1608216060,23224.2,23258,23223.4,23248,15.37,357353.09,force_direct,
1608216120,23240,23253.2,23224.2,23224.2,3.877,90116.2,force_direct,
1608216180,23247.9,23249.9,23240,23240,5.392,125327.4,force_direct,
1608216240,23230,23274.4,23230,23247.9,19.58,455121.44,force_direct,
1608216300,23174.8,23268.4,23150.3,23230,12.52,290107.99,force_direct,
1608216360,23125,23201.9,23118.6,23174.8,8.817,204136.38,force_direct,
1608216420,23148.4,23156.9,23125,23125,1.26,29155.67,force_direct,
1608216480,23163.2,23164.2,23148.4,23148.4,0.3834,8880.53,force_direct,
1608216540,23214.4,23214.4,23162.1,23163.2,4.403,102048.3,force_direct,
1608216600,23185.5,23223.6,23164.3,23214.4,22.03,510632.88,force_direct,
1608216660,23132.6,23185.5,23132.6,23185.5,0.995,23051.37,force_direct,
1608216720,23106.3,23142,23047.8,23132.6,24.85,573783.93,force_direct,
1608216780,23127.4,23140.2,23106.3,23106.3,5.371,124227.7,force_direct,
1608216840,23109.8,23127.5,23078.3,23127.4,4.862,112332.58,force_direct,
1608216900,23115,23115,23109.2,23109.8,12.37,285845.37,force_direct,
1608216960,23101.7,23115,23101.6,23115,1.212,27998.28,force_direct,
1608217020,23137.5,23137.5,23101.6,23101.7,2.959,68415.21,force_direct,
1608217080,23128.7,23137.5,23113.3,23137.5,10.59,245003.21,force_direct,
1608217140,23101.5,23143.4,23101.5,23128.7,0.1354,3129.02,force_direct,
1608217200,23148.2,23148.2,23100,23101.5,4.93,113913.6,force_direct,
1608217260,23175,23191.2,23145.9,23148.2,8.027,185996.07,force_direct,
1608217320,23177.4,23189.4,23175,23175,2.088,48418.37,force_direct,
1608217380,23157,23181.3,23156.9,23177.4,4.446,103030.94,force_direct,
1608217440,23126.5,23157,23126.5,23157,0.5884,13613.8,force_direct,
1608217500,23130.7,23177,23101.5,23126.5,16.88,390505.66,force_direct,
1608217560,23108.5,23139.3,23101.5,23130.7,11.37,262734.76,force_direct,
1608217620,23125.2,23127.8,23101.5,23108.5,1.262,29164.57,force_direct,
1608217680,23127,23127,23116.5,23125.2,2.007,46408.43,force_direct,
1608217740,23136.4,23160,23127,23127,4.528,104786.2,force_direct,
1608217800,23184.5,23197.3,23136.4,23136.4,5.815,134791.96,force_direct,
1608217860,23195.3,23200,23184.5,23184.5,9.194,213240.88,force_direct,
1608217920,23179.4,23197.2,23171.4,23195.3,1.735,40233.63,force_direct,
1608217980,23154.9,23200,23143.6,23179.4,21.77,504334.97,force_direct,
1608218040,23098.9,23179.1,23098.8,23154.9,6.05,139961.01,force_direct,
1608218100,23101.5,23129.1,23093.1,23098.9,6.55,151392.21,force_direct,
1608218160,23000.9,23101.5,23000.9,23101.5,20.47,471296.89,force_direct,
1608218220,23000.1,23039,22966.9,23000.9,13.9,319671.75,force_direct,
1608218280,23011,23011.6,22980.5,23000.1,19.1,439139.98,force_direct,
1608218340,22993.9,23011.1,22990.3,23011,11.37,261615.41,force_direct,
1608218400,22987.3,22999.9,22976.6,22993.9,4.216,96928.9,force_direct,
1608218460,23044.4,23062.7,22987.3,22987.3,15.99,368322.19,force_direct,
1608218520,23038.6,23073.8,23038.5,23044.4,12.77,294471.37,force_direct,
1608218580,23040.1,23040.1,23023.9,23038.6,0.3454,7954.86,force_direct,
1608218640,23018.6,23057.4,23018.6,23040.1,4.402,101404.87,force_direct,
1608218700,22953.9,23018.6,22936.8,23018.6,28.26,648806.96,force_direct,
1608218760,22954.1,22996.4,22951.5,22953.9,10.04,230573.08,force_direct,
1608218820,23030.1,23048.5,22950,22954.1,21.97,505508.45,force_direct,
1608218880,23029.6,23035.3,23016,23030.1,11.03,253970.74,force_direct,
1608218940,23001.2,23029.6,23001.2,23029.6,11.31,260353.42,force_direct,
1608219000,22978.1,23023,22976.5,23001.2,5.195,119535.09,force_direct,
1608219060,23000,23006.4,22958.7,22978.1,11.55,265371.67,force_direct,
1608219120,23048.3,23048.7,23000,23000,2.232,51420.66,force_direct,
1608219180,23048.5,23048.5,23045.7,23048.3,0.6088,14031.45,force_direct,
1608219240,23056.4,23077,23048.4,23048.5,8.245,190181.54,force_direct,
1608219300,23115.3,23125.2,23056.4,23056.4,6.306,145638.87,force_direct,
1608219360,23130,23130,23115.3,23115.3,8.515,196943.95,force_direct,
1608219420,23155.5,23160.4,23130,23130,1.754,40597.47,force_direct,
1608219480,23163.4,23163.6,23145.5,23155.5,2.232,51685.75,force_direct,
1608219540,23180.1,23180.1,23159.3,23163.4,5.887,136403.96,force_direct,
1608219600,23154.7,23180.1,23129,23180.1,23.7,549115.19,force_direct,
1608219660,23141.9,23154.7,23141.9,23154.7,3.364,77868.62,force_direct,
1608219720,23181.9,23182,23141.9,23141.9,1.849,42836.85,force_direct,
1608219780,23180.2,23202.7,23180.1,23181.9,32.06,743281.09,force_direct,
1608219840,23158.8,23180.2,23158.8,23180.2,1.105,25620.18,force_direct,
1608219900,23211.2,23238.8,23158.8,23158.8,12.45,289051,force_direct,
1608219960,23220.2,23220.2,23202.2,23211.2,2.391,55502.22,force_direct,
1608220020,23205,23220.2,23204.9,23220.2,2.355,54670.42,force_direct,
1608220080,23188.3,23205,23177.5,23205,3.855,89375.85,force_direct,
1608220140,23220,23220.1,23188.3,23188.3,0.6399,14857.46,force_direct,
1608220200,23237.1,23239.1,23220,23220,3.189,74058.69,force_direct,
1608220260,23245,23245,23225.5,23237.1,2.557,59413.01,force_direct,
1608220320,23259.9,23260,23245,23245,6.389,148568.56,force_direct,
1608220380,23259.2,23266,23250,23259.9,12.71,295636.94,force_direct,
1608220440,23283.9,23299.9,23257.7,23259.2,10.79,251169.84,force_direct,
1608220500,23329.3,23337.5,23279.2,23283.9,17.12,398814.42,force_direct,
1608220560,23353.6,23377.7,23313.6,23329.3,20.74,484368.91,force_direct,
1608220620,23304.8,23353.7,23303.3,23353.6,12.39,288981.67,force_direct,
1608220680,23349.9,23379,23294.5,23304.8,30.02,700875.6,force_direct,
1608220740,23357.7,23389.9,23349.9,23349.9,26.13,610574.67,force_direct,
1608220800,23393,23420.2,23354.9,23357.7,53.16,1243685.14,force_direct,
1608220860,23318.2,23402.1,23277.5,23393,23.89,557670.75,force_direct,
1608220920,23276.5,23318.2,23222.9,23318.2,61.12,1421571.63,force_direct,
1608220980,23240.7,23290.8,23226.5,23276.5,9.64,224233.55,force_direct,
1608221040,23319.2,23320.1,23239.5,23240.7,7.268,169074.08,force_direct,
1608221100,23361.9,23361.9,23298.2,23319.2,26.21,611976.13,force_direct,
1608221160,23500,23500,23361.9,23361.9,45.43,1065697.82,force_direct,
1608221220,23469.3,23500,23432.2,23500,12.77,299619.62,force_direct,
1608221280,23509.7,23513.4,23469.3,23469.3,24.41,573570.92,force_direct,
1608221340,23455.5,23519,23454.4,23509.7,20.35,478163.05,force_direct,
1608221400,23443,23518.9,23443,23455.5,10.1,237066.52,force_direct,
1608221460,23477.9,23483.4,23416.5,23443,6.756,158485.26,force_direct,
1608221520,23471.2,23498.1,23450,23477.9,5.161,121168.29,force_direct,
1608221580,23477.8,23477.8,23450,23471.2,6.219,145896.43,force_direct,
1608221640,23485.1,23493.6,23477.8,23477.8,9.589,225209.29,force_direct,
1608221700,23479.1,23485.1,23464.6,23485.1,7.069,165958.97,force_direct,
1608221760,23433.8,23479.3,23374.3,23479.1,39.63,928311.9,force_direct,
1608221820,23385.3,23433.8,23317.7,23433.8,35.25,823671.99,force_direct,
1608221880,23448.5,23448.5,23385.2,23385.3,20.04,469171.67,force_direct,
1608221940,23460.9,23464.3,23438.5,23448.5,6.482,152002.96,force_direct,
1608222000,23473.1,23478,23446.7,23460.9,32.26,756938.55,force_direct,
1608222060,23500.1,23518,23473,23473.1,15.13,355645.58,force_direct,
1608222120,23544,23544,23475.9,23500.1,11.29,265526.01,force_direct,
1608222180,23570.6,23575,23516.1,23544,30.73,723577.54,force_direct,
1608222240,23585,23585,23566,23570.6,12.13,285979.03,force_direct,
1608222300,23575,23588,23550,23585,23.29,549093.83,force_direct,
1608222360,23594.6,23600,23574.9,23575,31.39,740400.1,force_direct,
1608222420,23590,23631.9,23590,23594.6,37.71,890291.61,force_direct,
1608222480,23605.4,23625,23590,23590,16.77,395903.03,force_direct,
1608222540,23590.5,23621.7,23590.5,23605.4,35.89,847103.27,force_direct,
1608222600,23563.5,23600.1,23547.8,23590.5,16.98,400177.75,force_direct,
1608222660,23602.6,23620,23547.9,23563.5,6.996,164965.88,force_direct,
1608222720,23600,23606,23569,23602.6,15.18,357990.41,force_direct,
1608222780,23628.4,23644,23579.6,23600,34.27,809459.37,force_direct,
1608222840,23641,23644,23620,23628.4,16.69,394501.61,force_direct,
1608222900,23642.3,23643.3,23620,23641,8.678,205087.18,force_direct,
1608222960,23620.1,23650,23620,23642.3,22.76,537950.36,force_direct,
1608223020,23615.5,23637.1,23540.4,23620.1,22.8,537891.43,force_direct,
1608223080,23628.5,23636,23615.5,23615.5,6.584,155561.68,force_direct,
1608223140,23640.4,23648.5,23628.5,23628.5,3.686,87144.96,force_direct,
1608223200,23585.4,23641.1,23580,23640.4,26.34,621738.35,force_direct,
1608223260,23610.6,23697.9,23582.2,23585.4,124.24,2939851.23,force_direct,
1608223320,23604.6,23616.9,23599.4,23610.6,9.648,227720.75,force_direct,
1608223380,23588.8,23604.6,23562.6,23604.6,7.091,167282.78,force_direct,
1608223440,23566.8,23588.9,23566.8,23588.8,6.789,160113.19,force_direct,
1608223500,23592.2,23600,23563.6,23566.8,10.1,238016.91,force_direct,
1608223560,23635.1,23635.1,23592.2,23592.2,6.326,149396.85,force_direct,
1608223620,23616.9,23637,23607.1,23635.1,5.98,141284.11,force_direct,
1608223680,23440.7,23616.9,23432.6,23616.9,31.8,747434.24,force_direct,
1608223740,23440.2,23501.2,23410,23440.7,22.34,523942.28,force_direct,
1608223800,23498.5,23498.5,23440.2,23440.2,8.637,202726.59,force_direct,
1608223860,23542.7,23571.1,23498.4,23498.5,27.65,651045.14,force_direct,
1608223920,23546.2,23552.5,23511.4,23542.7,52.37,1232724.38,force_direct,
1608223980,23550,23557.3,23546.2,23546.2,2.719,64046.54,force_direct,
1608224040,23577.2,23577.2,23538.7,23550,5.807,136782.1,force_direct,
1608224100,23545.9,23577.2,23544,23577.2,5.517,129970.93,force_direct,
1608224160,23571.9,23583.4,23517,23545.9,11.5,270814.63,force_direct,
1608224220,23559.7,23582.2,23545.4,23571.9,8.989,211881.97,force_direct,
1608224280,23563,23564,23545.8,23559.7,10.25,241561.95,force_direct,
1608224340,23623.4,23631.5,23562.9,23563,14.28,337246.9,force_direct,
1608224400,23577.5,23630.9,23577.5,23623.4,8.81,207977.85,force_direct,
1608224460,23587.3,23588.4,23576.5,23577.5,5.065,119439.21,force_direct,
1608224520,23597,23610.4,23552.5,23587.3,8.475,199861.64,force_direct,
1608224580,23604,23620,23577.9,23597,13.01,307055.26,force_direct,
1608224640,23592.8,23604,23570.1,23604,4.426,104396.49,force_direct,
1608224700,23609.6,23614.8,23585.1,23592.8,7.281,171814.14,force_direct,
1608224760,23649,23650,23601.2,23609.6,24.84,587161.62,force_direct,
1608224820,23666,23666,23642.4,23649,13.17,311602.93,force_direct,
1608224880,23692,23692,23665.9,23666,31.14,737431.35,force_direct,
1608224940,23696.7,23700,23678.4,23692,15.76,373320.15,force_direct,
1608225000,23700,23700,23682.4,23696.7,2.76,65410.28,force_direct,
1608225060,23694,23700,23688.1,23700,3.026,71702.88,force_direct,
1608225120,23651.6,23694,23645,23694,4.76,112632.71,force_direct,
1608225180,23666.7,23688,23648,23651.6,5.108,120893.6,force_direct,
1608225240,23681.6,23686.5,23666.7,23666.7,9.11,215748.15,force_direct,
1608225300,23659,23683,23659,23681.6,19.28,456485.6,force_direct,
1608225360,23659.9,23660,23650.1,23659,24.19,572177.19,force_direct,
1608225420,23659.9,23660,23659.7,23659.9,11.62,274993.96,force_direct,
1608225480,23634.1,23659.9,23613.4,23659.9,12.43,293649.3,force_direct,
1608225540,23602.3,23634.1,23600,23634.1,2.099,49569.61,force_direct,
1608225600,23587.9,23607.9,23587.9,23602.3,3.442,81234.26,force_direct,
1608225660,23595.2,23600,23558.4,23587.9,19.06,449607.51,force_direct,
1608225720,23546.5,23595.2,23509,23595.2,16.23,382037.76,force_direct,
1608225780,23526,23555.3,23526,23546.5,7.588,178702.54,force_direct,
1608225840,23541.5,23549.6,23505.3,23526,5.797,136371.96,force_direct,
1608225900,23592.7,23592.7,23518.2,23541.5,11.04,259806.65,force_direct,
1608225960,23577.2,23606.1,23577.2,23592.7,9.956,234957.21,force_direct,
1608226020,23580.1,23596.2,23575.9,23577.2,11.65,274729.41,force_direct,
1608226080,23602.2,23607.3,23580,23580.1,1.086,25628.36,force_direct,
1608226140,23644,23644,23602.2,23602.2,9.837,232454.3,force_direct,
1608226200,23625.4,23644,23613.4,23644,14.62,345396.39,force_direct,
1608226260,23629.6,23643.9,23616.9,23625.4,5.255,124168.28,force_direct,
1608226320,23614.4,23630.9,23591.2,23629.6,3.367,79493.02,force_direct,
1608226380,23613,23614.4,23597.4,23614.4,3.209,75774.71,force_direct,
1608226440,23472.1,23613,23433.4,23613,23.92,562648.74,force_direct,
1608226500,23412.3,23472.1,23281.8,23472.1,73.13,1709160.48,force_direct,
1608226560,23452.7,23461.4,23412.3,23412.3,10.56,247510.43,force_direct,
1608226620,23513.4,23518.6,23445.7,23452.7,11.98,281295.68,force_direct,
1608226680,23513.1,23536.6,23477.5,23513.4,9.021,212073.62,force_direct,
1608226740,23540.4,23540.4,23488.7,23513.1,9.225,216858.33,force_direct,
1608226800,23537.2,23554.9,23529.5,23540.4,8.469,199361.9,force_direct,
1608226860,23556,23581,23537.2,23537.2,7.329,172718.23,force_direct,
1608226920,23575.9,23587.3,23541,23556,11.33,266977.99,force_direct,
1608226980,23564.4,23578.2,23564.4,23575.9,2.16,50901.67,force_direct,
1608227040,23543.1,23573.4,23543,23564.4,3.85,90704.7,force_direct,
1608227100,23531.7,23576.6,23520,23543.1,3.617,85211.27,force_direct,
1608227160,23528.6,23554.2,23527.7,23531.7,16.49,388225.25,force_direct,
1608227220,23500,23528.6,23488.1,23528.6,10.01,235394.02,force_direct,
1608227280,23500,23508.9,23500,23500,4.547,106864.42,force_direct,
1608227340,23490.6,23500.1,23478.6,23500,3.223,75696.04,force_direct,
1608227400,23475,23491.5,23475,23490.6,4.247,99765.96,force_direct,
1608227460,23448.5,23475,23344,23475,61.78,1444140.33,force_direct,
1608227520,23494.4,23495.2,23437.3,23448.5,5.65,132594.2,force_direct,
1608227580,23473.4,23495.2,23466.8,23494.4,2.152,50513.59,force_direct,
1608227640,23416.8,23474.6,23415.4,23473.4,4.272,100132.17,force_direct,
1608227700,23372.8,23420,23342.9,23416.8,17.09,399820.02,force_direct,
1608227760,23422.6,23422.6,23370.4,23372.8,2.7,63147.63,force_direct,
1608227820,23383.3,23426.9,23373.9,23422.6,3.598,84141.3,force_direct,
1608227880,23351.9,23404.3,23351.9,23383.3,3.462,80940.44,force_direct,
1608227940,23035,23363.1,23001,23351.9,126.96,2942172.85,force_direct,
1608228000,23187.6,23188.7,23023.5,23035,36.22,837437.04,force_direct,
1608228060,23215.4,23231.8,23120.9,23187.6,21.07,488596.57,force_direct,
1608228120,23240.3,23254.8,23215.4,23215.4,12.43,288785.97,force_direct,
1608228180,23245.6,23262.7,23240.3,23240.3,4.445,103320.93,force_direct,
1608228240,23273.4,23273.5,23241.8,23245.6,4.246,98743.97,force_direct,
1608228300,23248.1,23292.8,23224.5,23273.4,10.34,240260.54,force_direct,
1608228360,23248.1,23248.5,23225.8,23248.1,3.64,84605.86,force_direct,
1608228420,23200.2,23248.2,23177.7,23248.1,6.332,146996.1,force_direct,
1608228480,23181.3,23207.2,23172.2,23200.2,1.07,24823.46,force_direct,
1608228540,23220,23220,23181.3,23181.3,2.165,50238.88,force_direct,
1608228600,23152.5,23220,23152.5,23220,18.69,433160.75,force_direct,
1608228660,23131.4,23155,23100,23152.5,12.98,300358.05,force_direct,
1608228720,23100.1,23174.5,23100,23131.4,1.913,44267.37,force_direct,
1608228780,23029.8,23100.1,23029.8,23100.1,17.47,402921.49,force_direct,
1608228840,22805,23047.8,22738.5,23029.8,259.53,5939261.35,force_direct,
1608228900,22620,22916.9,22459.8,22805,132.16,2993457.99,force_direct,
1608228960,22615.8,22711.2,22326.7,22620,190.16,4280697.05,force_direct,
1608229020,22662.5,22706.4,22500,22615.8,88.5,2001387.64,force_direct,
1608229080,22643.4,22736,22623,22662.5,62.5,1417880.01,force_direct,
1608229140,22717.1,22725.8,22643.4,22643.4,16.41,372299.59,force_direct,
1608229200,22804.9,22838.4,22707.5,22717.1,55.42,1262070.52,force_direct,
1608229260,22777,22857.1,22750,22804.9,35,798366.93,force_direct,
1608229320,22844.1,22850,22777,22777,26.83,612371.19,force_direct,
1608229380,22899,22899,22833.2,22844.1,20.69,473074.27,force_direct,
1608229440,22875.3,22899,22831.1,22899,12.22,279216.13,force_direct,
1608229500,22921.4,22921.4,22875.2,22875.3,9.144,209391.71,force_direct,
1608229560,22916.2,22930.5,22900,22921.4,13.49,309188.32,force_direct,
1608229620,22940.1,22969.8,22916.2,22916.2,15.94,365613.95,force_direct,
1608229680,22938.3,22940.1,22890,22940.1,15.39,352648.02,force_direct,
1608229740,22913.1,22938.3,22828.9,22938.3,48.56,1110070.4,force_direct,
1608229800,22830.1,22913.1,22816.7,22913.1,22.66,518054.67,force_direct,
1608229860,22892.8,22922.9,22830.1,22830.1,19.8,453189.71,force_direct,
1608229920,22960.6,23038.2,22892.8,22892.8,75.33,1732000.72,force_direct,
1608229980,23023.5,23049,22955.6,22960.6,29.86,686641.19,force_direct,
1608230040,22999.9,23023.5,22967.1,23023.5,12.02,276448.9,force_direct,
1608230100,23042.3,23078.2,22994.3,22999.9,21.32,490991.55,force_direct,
1608230160,23057.2,23065.5,23025.4,23042.3,6.292,144987.97,force_direct,
1608230220,23089.1,23089.1,23049.2,23057.2,14.87,343236.47,force_direct,
1608230280,23180.3,23210.5,23077.7,23089.1,56.09,1298867.72,force_direct,
1608230340,23188.2,23279.4,23168,23180.3,35.28,819923.36,force_direct,
1608230400,23156.4,23189.3,23152.6,23188.2,13.41,310667.82,force_direct,
1608230460,23186.4,23219.9,23156.4,23156.4,7.938,184023.09,force_direct,
1608230520,23219.4,23219.4,23185,23186.4,12.38,287278.26,force_direct,
1608230580,23214.7,23227.3,23199,23219.4,5.302,123084.09,force_direct,
1608230640,23235.3,23235.3,23212.2,23214.7,6.721,156066.95,force_direct,
1608230700,23200,23250,23200,23235.3,2.844,66027.22,force_direct,
1608230760,23162,23214.5,23161.6,23200,15.77,365873.07,force_direct,
1608230820,23086.5,23170.1,23086.5,23162,4.683,108292.76,force_direct,
1608230880,23102.4,23117.9,23073.3,23086.5,10.92,252229.47,force_direct,
1608230940,23070.5,23102.4,23046.6,23102.4,7.373,170097.99,force_direct,
1608231000,23122.7,23135.9,23068.1,23070.5,3.929,90736.97,force_direct,
1608231060,23133.2,23155.7,23121.3,23122.7,7.678,177679.97,force_direct,
1608231120,23095.5,23138.2,23080.2,23133.2,7.162,165482.51,force_direct,
1608231180,23159.6,23165.9,23095.5,23095.5,5.655,130834.07,force_direct,
1608231240,23199.9,23214.7,23159.6,23159.6,4.271,99054.08,force_direct,
1608231300,23212.8,23219.9,23199.8,23199.9,2.092,48545.73,force_direct,
1608231360,23230,23257.9,23212.8,23212.8,19.99,464457.79,force_direct,
1608231420,23283.2,23302.9,23230,23230,8.377,194993.76,force_direct,
1608231480,23277.4,23286.4,23253.2,23283.2,7.699,179145.64,force_direct,
1608231540,23262.1,23279.3,23249.7,23277.4,6.55,152381.33,force_direct,
1608231600,23234.9,23277.2,23227.1,23262.1,3.42,79524.19,force_direct,
1608231660,23200,23238,23195.3,23234.9,7.169,166352.31,force_direct,
1608231720,23207,23217.5,23196.4,23200,10.02,232517.66,force_direct,
1608231780,23230.3,23230.3,23193.8,23207,1.071,24862.36,force_direct,
1608231840,23211.4,23230.5,23204.6,23230.3,4.093,95013.94,force_direct,
1608231900,23198.5,23212.1,23196.1,23211.4,7.026,163036.86,force_direct,
1608231960,23360.3,23415.4,23198.5,23198.5,25.56,596112.91,force_direct,
1608232020,23448.9,23450,23360.3,23360.3,12.33,288598.74,force_direct,
1608232080,23499.3,23500,23444.9,23448.9,12.75,299257.68,force_direct,
1608232140,23473.2,23500,23457.2,23499.3,9.235,216887.52,force_direct,
1608232200,23421.7,23473.2,23401,23473.2,30.84,722817.68,force_direct,
1608232260,23401,23429.8,23401,23421.7,4.755,111294.49,force_direct,
1608232320,23401.6,23405,23373.2,23401,13.5,315879.95,force_direct,
1608232380,23405,23405,23401.6,23401.6,1.913,44782.04,force_direct,
1608232440,23401.5,23410.8,23387,23405,2.742,64154.61,force_direct,
1608232500,23331,23401.5,23321.2,23401.5,8.108,189347.43,force_direct,
1608232560,23458.7,23458.7,23331,23331,7.243,169333.49,force_direct,
1608232620,23451.2,23460,23406.6,23458.7,11.59,271620.09,force_direct,
1608232680,23437.7,23459.9,23426.6,23451.2,12.92,303106.99,force_direct,
1608232740,23383.6,23437.7,23380.4,23437.7,6.58,153958.17,force_direct,
1608232800,23397.7,23397.8,23358.4,23383.6,11.81,275959.27,force_direct,
1608232860,23365,23400,23365,23397.7,1.123,26255.47,force_direct,
1608232920,23330.4,23365,23324,23365,6.197,144704.81,force_direct,
1608232980,23300,23335.3,23181.5,23330.4,69.41,1613173.42,force_direct,
1608233040,23286.2,23300.1,23278.2,23300,3.274,76259.76,force_direct,
1608233100,23253.9,23286.2,23216.2,23286.2,15.6,362433.4,force_direct,
1608233160,23251.5,23264,23241.2,23253.9,11.02,256320.74,force_direct,
1608233220,23270.5,23279.1,23251.5,23251.5,2.079,48376.5,force_direct,
1608233280,23166.2,23270.5,23134.3,23270.5,21.81,505707.39,force_direct,
1608233340,23187.5,23187.5,23157.2,23166.2,4.535,105086.6,force_direct,
1608233400,23130.7,23187.5,23067.7,23187.5,15.56,359302.34,force_direct,
1608233460,23089.1,23151.5,23089.1,23130.7,6.298,145552.63,force_direct,
1608233520,23117.5,23123.7,23076.5,23089.1,14.82,342187.39,force_direct,
1608233580,23202.9,23202.9,23117.5,23117.5,13.19,305180.4,force_direct,
1608233640,23317.9,23323.3,23202.9,23202.9,29.04,675109.29,force_direct,
1608233700,23298.5,23317.9,23273,23317.9,4.345,101194.82,force_direct,
1608233760,23262.6,23298.5,23262.6,23298.5,4.033,93861.01,force_direct,
1608233820,23257.8,23262.6,23252.1,23262.6,6.598,153440.27,force_direct,
1608233880,23249.4,23257.8,23231.2,23257.8,0.6027,14006.17,force_direct,
1608233940,23249.4,23249.5,23222.4,23249.4,40.74,946749.57,force_direct,
1608234000,23250.7,23255,23222.1,23249.4,4.107,95420.61,force_direct,
1608234060,23204.4,23254.7,23201.6,23250.7,1.547,35914.96,force_direct,
1608234120,23177.7,23216.9,23177.7,23204.4,10.65,246980.46,force_direct,
1608234180,23126.6,23177.7,23126.5,23177.7,2.275,52698.56,force_direct,
1608234240,23077.6,23126.6,23067.4,23126.6,11.8,272499.26,force_direct,
1608234300,23005.3,23077.6,23002.4,23077.6,6.751,155482.13,force_direct,
1608234360,22939.1,23005.3,22902.6,23005.3,45.16,1035878.4,force_direct,
1608234420,22957,22999.2,22912.5,22939.1,21.22,487346.3,force_direct,
1608234480,22860,22959.4,22808.3,22957,21.9,500671.61,force_direct,
1608234540,22872.3,22904.7,22744.2,22860,51.04,1164534.11,force_direct,
1608234600,22935.6,22961,22872.3,22872.3,35.48,813219.12,force_direct,
1608234660,22969.4,22986.1,22920.7,22935.6,19.83,455253.52,force_direct,
1608234720,22952.9,22969.4,22948.7,22969.4,7.584,174179.52,force_direct,
1608234780,22975.5,23015.2,22952.9,22952.9,17.83,409882.48,force_direct,
1608234840,22990.4,23035.1,22970.7,22975.5,70.24,1615180.47,force_direct,
1608234900,22986.2,22991.5,22983.6,22990.4,2.963,68118.95,force_direct,
1608234960,22867.6,22987.7,22866.3,22986.2,22.06,506402.18,force_direct,
1608235020,22931.1,22956.4,22867.6,22867.6,12.66,290163.48,force_direct,
1608235080,22946.1,22946.1,22867.6,22931.1,6.523,149382.15,force_direct,
1608235140,22902.6,22948.4,22900,22946.1,7.066,162046.12,force_direct,
1608235200,23012.9,23012.9,22902.6,22902.6,13.94,320239.96,force_direct,
1608235260,23071.5,23089.8,23012.9,23012.9,11.57,266862.78,force_direct,
1608235320,23078.7,23088.5,23040.5,23071.5,5.301,122295.42,force_direct,
1608235380,23049.6,23078.8,23048.4,23078.7,6.333,146105.1,force_direct,
1608235440,23061.3,23061.3,23026,23049.6,3.353,77265.87,force_direct,
1608235500,23002.3,23061.4,23002.3,23061.3,4.066,93679.76,force_direct,
1608235560,22900.9,23011.1,22854.1,23002.3,10.19,233477.17,force_direct,
1608235620,22844.1,22900.9,22816,22900.9,13.6,310642.71,force_direct,
1608235680,22863.4,22893.4,22817.2,22844.1,7.88,180089.35,force_direct,
1608235740,22858.7,22886.2,22850.8,22863.4,2.085,47682.83,force_direct,
1608235800,22900.1,22900.1,22850,22858.7,6.696,153090.37,force_direct,
1608235860,22852,22900.1,22847.1,22900.1,8.08,184790.35,force_direct,
1608235920,22820.8,22852,22776.4,22852,17.78,405564.36,force_direct,
1608235980,22743,22849.4,22742.1,22820.8,12,273614.86,force_direct,
1608236040,22750,22780,22656.9,22743,35.68,809932.13,force_direct,
1608236100,22799,22804.3,22732,22750,17.74,403629.34,force_direct,
1608236160,22867.6,22901.7,22781.7,22799,81.31,1860195.82,force_direct,
1608236220,22907.4,22908.2,22839,22867.6,8.964,205123.41,force_direct,
1608236280,22881.8,22907.4,22856.2,22907.4,4.585,104913.32,force_direct,
1608236340,22888.5,22888.5,22865.4,22881.8,7.876,180121.03,force_direct,
1608236400,22923.4,22923.5,22888.5,22888.5,2.738,62756.09,force_direct,
1608236460,22929.2,22929.2,22920.5,22923.4,2.506,57455.17,force_direct,
1608236520,22972.7,22979.3,22926.1,22929.2,20.01,459549.16,force_direct,
1608236580,22925.8,22996.7,22925.8,22972.7,29.87,685901.23,force_direct,
1608236640,22907.7,22925.8,22859.5,22925.8,11.79,269758.79,force_direct,
1608236700,22835,22907.7,22813.2,22907.7,13.25,302509.54,force_direct,
1608236760,22802.2,22847.4,22802.2,22835,3.482,79471.81,force_direct,
1608236820,22749,22815.6,22749,22802.2,3.369,76786.92,force_direct,
1608236880,22751.6,22770,22743.3,22749,21.35,485941.01,force_direct,
1608236940,22758,22773.1,22724,22751.6,17.85,405957.47,force_direct,
1608237000,22709.4,22758,22705.4,22758,6.897,156731.55,force_direct,
1608237060,22798.5,22798.5,22701.5,22709.4,3.339,75933.05,force_direct,
1608237120,22750,22800,22750,22798.5,2.064,47002.1,force_direct,
1608237180,22632,22750.1,22542.4,22750,92.14,2080455.58,force_direct,
1608237240,22606.6,22641.9,22587.4,22632,12.22,276419.03,force_direct,
