unix,a,b,c,v,p,t,l,h,o
1609236361.7794847,128.54,128.52,128.52,41681.24750291,126.54187,7563,122.55,130.5,1
1609236372.0101504,128.59,128.58,128.52,41681.24750291,126.54187,7563,122.55,130.5,1
1609236382.240308,128.59,128.58,128.52,41681.24750291,126.54187,7563,122.55,130.5,1
1609236392.4763165,128.59,128.58,128.52,41681.24750291,126.54187,7563,122.55,130.5,1
1609236402.701479,128.68,128.67,128.63,41694.21804637,126.54252,7577,122.55,130.5,1
1609236412.9311514,128.83,128.8,128.68,41699.29976229,126.54278,7578,122.55,130.5,1
1609236423.166322,128.83,128.82,128.68,41699.29976229,126.54278,7578,122.55,130.5,1
1609236433.403279,128.83,128.82,128.68,41699.29976229,126.54278,7578,122.55,130.5,1
1609236443.6454854,128.83,128.82,128.68,41699.29976229,126.54278,7578,122.55,130.5,1
1609236453.8938563,128.83,128.82,128.68,41699.29976229,126.54278,7578,122.55,130.5,1
1609236464.1350658,128.88,128.87,128.87,41699.48190081,126.54279,7580,122.55,130.5,1
1609236474.37535,128.88,128.87,128.87,41699.48190081,126.54279,7580,122.55,130.5,1
1609236484.6151097,128.95,128.94,128.94,41701.22947028,126.54289,7588,122.55,130.5,1
1609236494.8627985,128.98,128.97,128.95,41701.38798582,126.54289,7589,122.55,130.5,1
1609236505.1049664,128.98,128.97,128.95,41701.38798582,126.54289,7589,122.55,130.5,1
1609236515.3184967,129.19,129.15,129.07,41960.42967683,126.55808,7599,122.55,130.5,1
1609236525.5583055,129.21,129.17,129.07,41960.42967683,126.55808,7599,122.55,130.5,1
1609236535.8094764,129.23,129.16,129.22,42029.52389966,126.56241,7605,122.55,130.5,1
1609236546.0376365,129.2,129.11,129.22,42029.52389966,126.56241,7605,122.55,130.5,1
1609236556.2700212,129.17,129.08,129.22,42029.52389966,126.56241,7605,122.55,130.5,1
1609236566.4866345,129.19,129.18,129.22,42029.52389966,126.56241,7605,122.55,130.5,1
1609236576.7228093,129.34,129.31,129.19,42029.70565135,126.56242,7607,122.55,130.5,1
1609236587.1539953,129.44,129.43,129.43,42100.91137692,126.56722,7610,122.55,130.5,1
1609236597.382013,129.42,129.37,129.43,42100.91137692,126.56722,7610,122.55,130.5,1
1609236607.6083248,129.44,129.43,129.43,42100.91137692,126.56722,7610,122.55,130.5,1
1609236618.1729486,129.57,129.55,129.56,42121.30021647,126.56867,7612,122.55,130.5,1
1609236628.4096973,129.57,129.56,129.56,42121.30021647,126.56867,7612,122.55,130.5,1
1609236638.642162,129.57,129.56,129.56,42121.30021647,126.56867,7612,122.55,130.5,1
1609236649.1999123,129.57,129.56,129.56,42176.41521647,126.57258,7618,122.55,130.5,1
1609236659.4335356,129.57,129.56,129.56,42176.41521647,126.57258,7618,122.55,130.5,1
1609236669.6625905,129.57,129.56,129.56,42176.41521647,126.57258,7618,122.55,130.5,1
1609236679.8881862,129.79,129.73,129.58,42177.55028589,126.57266,7622,122.55,130.5,1
1609236690.1210773,129.79,129.78,129.78,42180.85865952,126.57291,7623,122.55,130.5,1
1609236700.3550763,129.79,129.78,129.78,42180.85865952,126.57291,7623,122.55,130.5,1
1609236710.5955718,129.74,129.73,129.78,42180.85865952,126.57291,7623,122.55,130.5,1
1609236721.0858326,129.6,129.55,129.73,42181.0586597,126.57293,7626,122.55,130.5,1
1609236731.6332347,129.72,129.68,129.65,42208.7731718,126.57495,7631,122.55,130.5,1
1609236741.8604484,129.75,129.74,129.65,42208.7731718,126.57495,7631,122.55,130.5,1
1609236752.1045263,129.74,129.7,129.69,42209.7731718,126.57502,7632,122.55,130.5,1
1609236762.3397183,129.68,129.61,129.69,42209.7731718,126.57502,7632,122.55,130.5,1
