unix,a,b,c,v,p,t,l,h,o
1608049361,19384.5,19384.4,19384.5,3714.241488,19321.46033,17619,19048.9,19551.5,1
1608049371,19384.5,19384.4,19384.5,3714.241488,19321.46033,17619,19048.9,19551.5,1
1608049381,19384.5,19384.4,19384.5,3714.241488,19321.46033,17619,19048.9,19551.5,1
1608049391,19378.8,19378.4,19378.3,3714.533488,19321.46517,17628,19048.9,19551.5,1
1608049401,19370.3,19368.7,19377.8,3714.692453,19321.46758,17629,19048.9,19551.5,1
1608049412,19371.6,19370.1,19369.9,3714.887718,19321.47008,17635,19048.9,19551.5,1
1608049422,19379.2,19378.5,19378.1,3715.895469,19321.48369,17640,19048.9,19551.5,1
1608049432,19380.2,19380.1,19378.1,3715.895469,19321.48369,17640,19048.9,19551.5,1
1608049443,19380.2,19380.1,19380.2,3716.077462,19321.48656,17641,19048.9,19551.5,1
1608049453,19380.2,19380.1,19380.2,3716.077462,19321.48656,17641,19048.9,19551.5,1
1608049463,19380.2,19380.1,19380.2,3716.077462,19321.48656,17641,19048.9,19551.5,1
1608049473,19387.4,19386.1,19380.2,3716.077462,19321.48656,17641,19048.9,19551.5,1
1608049483,19387.6,19387.5,19387.3,3716.079243,19321.4866,17642,19048.9,19551.5,1
1608049494,19387.6,19387.5,19387.6,3716.180013,19321.48839,17646,19048.9,19551.5,1
1608049504,19391,19390.9,19387.6,3716.343309,19321.49129,17647,19048.9,19551.5,1
1608049514,19391,19390.9,19391,3718.358249,19321.52896,17650,19048.9,19551.5,1
1608049524,19391,19390.9,19391,3718.49833,19321.53158,17651,19048.9,19551.5,1
1608049535,19391,19390.9,19390.9,3719.041483,19321.54171,17656,19048.9,19551.5,1
1608049545,19391,19390.9,19391,3719.047238,19321.54182,17658,19048.9,19551.5,1
1608049555,19391,19390.9,19391,3719.209138,19321.54484,17661,19048.9,19551.5,1
1608049565,19393.2,19393.1,19392.6,3724.079526,19321.63568,17671,19048.9,19551.5,1
1608049576,19393.2,19393.1,19392.6,3724.079526,19321.63568,17671,19048.9,19551.5,1
1608049586,19393.4,19393.3,19393.4,3724.081674,19321.63572,17673,19048.9,19551.5,1
1608049596,19395.6,19395.5,19395.6,3724.091429,19321.63591,17678,19048.9,19551.5,1
1608049607,19397.3,19397.2,19397.3,3724.591674,19321.64607,17683,19048.9,19551.5,1
1608049617,19403.9,19402,19404.9,3726.591674,19321.688,17706,19048.9,19551.5,1
1608049628,19402.5,19401.5,19402.5,3726.825074,19321.69306,17707,19048.9,19551.5,1
1608049638,19400.1,19400,19400.1,3726.981778,19321.69636,17709,19048.9,19551.5,1
1608049648,19400,19399.9,19400,3726.987778,19321.69649,17710,19048.9,19551.5,1
1608049659,19400.5,19400.4,19400,3726.987778,19321.69649,17710,19048.9,19551.5,1
1608049669,19400.5,19400.4,19400.5,3727.073492,19321.6983,17712,19048.9,19551.5,1
1608049679,19404.8,19402.4,19404.8,3731.079637,19321.78695,17723,19048.9,19551.5,1
1608049689,19404.7,19403.4,19403.1,3731.086913,19321.78711,17725,19048.9,19551.5,1
1608049700,19405.4,19404.8,19403.4,3731.156913,19321.78864,17727,19048.9,19551.5,1
1608049710,19405.4,19405.3,19405.3,3731.200917,19321.78962,17730,19048.9,19551.5,1
1608049720,19405.4,19403.8,19405.4,3731.20518,19321.78972,17731,19048.9,19551.5,1
1608049731,19405.4,19404.8,19405.4,3731.288399,19321.79158,17733,19048.9,19551.5,1
1608049741,19405.4,19404.9,19405.4,3731.288399,19321.79158,17733,19048.9,19551.5,1
1608049751,19405.4,19405.3,19405.4,3731.288399,19321.79158,17733,19048.9,19551.5,1
1608049762,19405.4,19405.3,19405.4,3731.298193,19321.7918,17734,19048.9,19551.5,1
1608049772,19405.5,19405.4,19405.4,3731.417436,19321.79448,17736,19048.9,19551.5,1
1608049782,19405.5,19405.4,19405.5,3732.168436,19321.8113,17740,19048.9,19551.5,1
1608049792,19405.5,19405.4,19405.5,3732.168436,19321.8113,17740,19048.9,19551.5,1
1608049803,19405.5,19405.4,19405.4,3732.249919,19321.81312,17743,19048.9,19551.5,1
1608049813,19406.5,19406.3,19405.5,3732.311919,19321.81451,17744,19048.9,19551.5,1
1608049823,19406.5,19406.4,19405.5,3732.311919,19321.81451,17744,19048.9,19551.5,1
1608049834,19406.8,19406.5,19406.8,3732.684086,19321.82297,17749,19048.9,19551.5,1
1608049844,19406.5,19406.4,19406.5,3733.185605,19321.83434,17752,19048.9,19551.5,1
1608049854,19406.4,19406,19406.4,3733.297979,19321.83689,17754,19048.9,19551.5,1
1608049864,19406.5,19406.4,19406.5,3733.307307,19321.8371,17755,19048.9,19551.5,1
1608049875,19406.1,19406,19406.5,3733.307307,19321.8371,17755,19048.9,19551.5,1
1608049885,19406.1,19406,19406,3733.338014,19321.83779,17756,19048.9,19551.5,1
1608049895,19406.1,19406,19406.1,3735.281188,19321.88163,17761,19048.9,19551.5,1
1608049905,19406.1,19406,19406.1,3735.488239,19321.8863,17763,19048.9,19551.5,1
1608049916,19406.1,19406,19406.1,3735.503696,19321.88665,17765,19048.9,19551.5,1
1608049926,19406.1,19406,19406.1,3735.503696,19321.88665,17765,19048.9,19551.5,1
1608049937,19406.1,19406,19406.1,3735.503696,19321.88665,17765,19048.9,19551.5,1
1608049947,19406.1,19406,19406.1,3735.505279,19321.88668,17766,19048.9,19551.5,1
1608049957,19406.1,19406,19406.1,3735.608339,19321.889,17770,19048.9,19551.5,1
1608049967,19406.1,19406,19406.1,3735.614431,19321.88914,17771,19048.9,19551.5,1
1608049978,19406.1,19406,19406.1,3735.614431,19321.88914,17771,19048.9,19551.5,1
1608049988,19406.1,19406,19406,3735.64815,19321.8899,17773,19048.9,19551.5,1
1608049998,19406.1,19406,19406,3735.66315,19321.89024,17774,19048.9,19551.5,1
1608050009,19406.1,19406,19406.1,3738.542611,19321.9551,17782,19048.9,19551.5,1
1608050019,19406.1,19406,19406.1,3738.846852,19321.96194,17784,19048.9,19551.5,1
1608050029,19406.1,19406,19406.1,3740.598603,19322.00135,17788,19048.9,19551.5,1
1608050039,19406.1,19406,19406,3740.827291,19322.00648,17796,19048.9,19551.5,1
1608050050,19406.1,19406,19406,3740.827291,19322.00648,17796,19048.9,19551.5,1
1608050060,19390.4,19388.9,19385.8,3742.873951,19322.04791,17810,19048.9,19551.5,1
1608050070,19390.3,19390.2,19385.8,3742.873951,19322.04791,17810,19048.9,19551.5,1
1608050080,19390.3,19390.2,19390.2,3743.066441,19322.05141,17814,19048.9,19551.5,1
1608050091,19392.1,19391.5,19391.5,3744.302826,19322.07453,17818,19048.9,19551.5,1
1608050101,19391.8,19391.5,19391.5,3744.302826,19322.07453,17818,19048.9,19551.5,1
1608050111,19392,19391.5,19391.5,3744.318063,19322.07481,17819,19048.9,19551.5,1
1608050122,19392.1,19391.8,19391.5,3744.318063,19322.07481,17819,19048.9,19551.5,1
1608050132,19392.1,19392,19391.5,3744.318063,19322.07481,17819,19048.9,19551.5,1
1608050142,19392.1,19392,19392.2,3744.75111,19322.08291,17821,19048.9,19551.5,1
1608050152,19391.6,19391.5,19392,3745.653907,19322.09977,17823,19048.9,19551.5,1
1608050163,19391.6,19391.5,19392,3745.653907,19322.09977,17823,19048.9,19551.5,1
1608050173,19391.6,19391.5,19391.6,3745.761706,19322.10177,17824,19048.9,19551.5,1
1608050183,19385.5,19385.4,19385.5,3746.296289,19322.1115,17835,19048.9,19551.5,1
1608050194,19385.9,19385.8,19385.5,3746.296289,19322.1115,17835,19048.9,19551.5,1
1608050204,19390.6,19387.4,19386.5,3747.576784,19322.13346,17837,19048.9,19551.5,1
1608050214,19398.5,19392.7,19386.5,3747.576784,19322.13346,17837,19048.9,19551.5,1
1608050225,19398.5,19396.9,19398.4,3747.639264,19322.13473,17838,19048.9,19551.5,1
1608050235,19398.5,19398.4,19398.4,3747.639264,19322.13473,17838,19048.9,19551.5,1
1608050245,19398.5,19398.4,19398.4,3747.639264,19322.13473,17838,19048.9,19551.5,1
